Date,.TRXFLDUSPA1,.TRXFLDUSPC1,.TRXFLDUSPE1,.TRXFLDUSPE2,.TRXFLDUSPF1,.TRXFLDUSPF3,.TRXFLDUSPF4,.TRXFLDUSPF6,.TRXFLDUSPH1,.TRXFLDUSPH2,.TRXFLDUSPI1,.TRXFLDUSPI2,.TRXFLDUSPI3,.TRXFLDUSPI4,.TRXFLDUSPM1,.TRXFLDUSPM2,.TRXFLDUSPM3,.TRXFLDUSPN1,.TRXFLDUSPN2,.TRXFLDUSPN3,.TRXFLDUSPT1,.TRXFLDUSPT2,.TRXFLDUSPT3,.TRXFLDUSPU1,.TRXFLDUSPY1,.TRXFLDUSPY2,.TRXFLDUSPY3,.TRXFLDUSPY4
1999-06-29,,,110.750988,,104.760183,,112.813965,,105.435801,91.95071,121.773084,113.874488,,112.282471,,123.433015,120.6383,103.712426,,,109.013051,,,110.002543,,112.370497,105.778332,104.97966
1999-06-30,,,111.600786,,107.205091,,113.345014,,106.865033,94.881296,122.637899,115.86099,,111.482185,,124.419609,119.863859,104.272219,,,111.168174,,,108.02374,,113.790331,107.571131,106.591866
1999-07-01,,,112.983306,,107.710297,,113.153382,,107.090869,96.146035,123.183348,114.723752,,113.029359,,125.379226,119.831198,105.481988,,,112.737305,,,108.581037,,113.962285,107.782681,106.395423
1999-07-02,,,113.715314,,108.57026,,113.315712,,107.888747,96.917486,122.796632,114.963623,,114.332299,,125.274256,121.85625,105.882706,,,114.279975,,,109.048859,,115.025568,107.457393,107.739559
1999-07-05,,,113.715314,,108.569433,,113.315712,,107.888747,96.917486,122.796632,114.963623,,114.332299,,125.274256,121.85625,105.882706,,,114.279975,,,109.048859,,115.025568,107.457393,107.71309
1999-07-06,,,115.01938,,109.168077,,112.966273,,107.515562,96.113325,122.096692,114.283767,,113.263625,,124.075959,120.590063,104.918286,,,114.071983,,,108.778398,,114.141035,106.812742,108.316429
1999-07-07,,,114.766374,,108.806192,,112.522,,107.585353,96.155162,123.004557,111.896275,,112.43027,,123.411252,121.594832,104.014334,,,114.688368,,,108.978998,,113.919553,108.325974,107.471699
1999-07-08,,,115.045239,,107.913453,,111.619474,,107.533612,95.480579,123.344083,111.960519,,112.325439,,124.06249,119.720382,104.123636,,,117.291066,,,108.036382,,114.231184,108.403791,106.694376
1999-07-09,,,115.041184,,108.468617,,112.109143,,107.77114,95.514902,123.741007,112.543615,,111.779299,,124.908111,121.830095,104.697969,,,119.338302,,,108.387359,,115.157434,109.642995,107.687561
1999-07-12,,,115.94325,,107.840267,,112.126722,,107.740119,95.536585,123.092209,112.542142,,111.99755,,123.986706,122.559911,104.240111,,,118.893163,,,107.922554,,114.613354,109.434622,106.6973
1999-07-13,,,114.697272,,106.788748,,111.727874,,106.508536,96.126583,122.664623,112.152023,,111.375211,,123.77538,122.633908,103.830922,,,117.894627,,,107.964352,,114.006196,109.187032,106.477107
1999-07-14,,,115.11262,,106.286106,,111.446032,,106.799074,95.968695,123.905357,113.022467,,111.95871,,124.113277,124.14539,103.5834,,,121.147873,,,108.151231,,114.768762,109.653472,106.991403
1999-07-15,,,115.962826,,107.560306,,111.469416,,108.589569,97.414425,123.726741,113.457462,,112.138171,,124.347534,121.456842,104.703043,,,122.288143,,,108.467913,,114.749548,109.510594,108.230218
1999-07-16,,,115.658741,,107.969091,,111.191291,,109.439466,97.255442,124.264388,114.539966,,112.707898,,123.628485,122.696643,105.348514,,,121.694315,,,108.292283,,114.815424,109.517031,108.529132
1999-07-19,,,115.144153,,107.451293,,110.968941,,107.674035,95.693397,123.496494,113.561401,,113.776344,,122.999014,122.587377,103.783801,,,120.322876,,,108.477765,,114.876731,109.415873,108.333986
1999-07-20,,,113.145062,,105.554725,,110.21731,,106.612122,93.62439,122.279659,111.819536,,112.087133,,122.259751,123.585153,103.483551,,,115.287724,,,108.314254,,113.722695,107.969884,104.573304
1999-07-21,,,113.3641,,104.924801,,110.016623,,106.013385,93.936063,123.063022,112.413466,,112.362484,,123.005162,123.180853,104.01217,,,116.650368,,,108.688748,,114.204234,108.877809,103.435119
1999-07-22,,,112.722896,,105.167256,,109.646767,,105.463659,93.211846,123.244545,111.218489,,111.259079,,124.034289,125.687335,103.759933,,,112.414384,,,108.793412,,113.138621,106.756952,101.769377
1999-07-23,,,113.741521,,103.733238,,109.19543,,106.100021,92.584794,122.905215,111.540347,,110.761818,,121.668381,124.664589,102.696837,,,114.10996,,,108.670749,,113.178124,106.525308,101.751052
1999-07-26,,,111.91542,,103.766314,,108.387442,,105.954343,92.529846,121.60449,110.712697,,110.996195,,119.186893,123.703369,103.454731,,,111.862705,,,108.901195,,111.106526,106.179067,101.675594
1999-07-27,,,111.594105,,104.72844,,108.523296,,106.398728,92.869695,122.901763,111.52508,,111.466576,,119.982834,122.554517,103.617004,,,116.505341,,,108.792943,,112.177672,107.350063,101.793522
1999-07-28,,,112.905013,,104.45868,,107.999269,,106.421389,92.531128,122.924459,111.27314,,111.345519,,119.833182,122.134121,102.982939,,,118.531693,,,107.714138,,111.93079,107.333419,102.175371
1999-07-29,,,112.50424,,102.418545,,107.585175,,105.31226,90.431595,121.061427,109.15181,,109.679834,,118.342794,119.994892,102.398228,,,115.710758,,,106.225568,,110.121463,105.608514,100.32348
1999-07-30,,,113.894848,,100.424663,,108.49333,,104.939232,90.026158,120.757241,108.804718,,109.758327,,118.081934,119.45884,101.854833,,,115.396673,,,106.107061,,110.531793,104.701027,98.349924
1999-08-02,,,112.43106,,100.015175,,107.641554,,105.422452,90.643829,120.488463,108.059365,,110.182464,,119.185768,121.127423,101.133455,,,115.880878,,,106.846704,,109.659103,103.288105,97.756966
1999-08-03,,,113.3418,,98.558427,,107.021241,,103.577562,90.290953,120.203756,107.076055,,108.659547,,119.787076,121.944223,101.188575,,,115.907829,,,107.11858,,108.286071,102.854897,96.459786
1999-08-04,,,114.760427,,97.100856,,106.008151,,100.666975,88.295618,119.744619,106.229738,,107.380398,,120.267372,123.715059,100.273136,,,114.927341,,,106.395759,,107.02836,101.154201,93.845105
1999-08-05,,,117.348314,,97.567431,,105.978282,,101.166064,88.180522,119.580684,106.325615,,108.289831,,119.546533,123.718079,100.456599,,,115.519192,,,106.441833,,105.973607,100.179072,93.333961
1999-08-06,,,116.168416,,95.28837,,105.768051,,99.417633,86.560903,119.465786,105.954667,,106.857487,,118.259324,121.459443,99.206107,,,115.924978,,,106.159901,,105.691115,99.575896,92.456732
1999-08-09,,,117.686867,,95.756376,,105.416316,,99.134828,87.047657,119.37009,105.181835,,106.788175,,120.76231,118.740743,100.445241,,,115.832447,,,105.686371,,104.869298,99.146651,90.265445
1999-08-10,,,117.601102,,94.357285,,105.140336,,96.983735,85.973527,118.311884,103.587671,,104.554795,,119.709489,117.640432,100.179404,,,113.684235,,,105.00943,,103.172464,97.576075,92.931441
1999-08-11,,,118.570861,,96.173199,,105.039503,,98.287157,85.737094,119.358431,104.478899,,104.57266,,124.387569,120.520055,99.859612,,,119.293182,,,105.617682,,104.53876,98.406069,94.320298
1999-08-12,,,118.447395,,96.467892,,105.245058,,99.337317,87.669622,119.346352,104.671852,,105.01774,,123.711319,120.9076,99.679483,,,116.801854,,,104.377261,,104.016997,98.717104,95.678574
1999-08-13,,,118.131823,,99.652289,,105.716437,,101.407069,89.418149,120.149926,105.526095,,106.232674,,124.014296,122.241459,99.826598,,,120.940495,,,104.954324,,104.898998,101.149608,97.995992
1999-08-16,,,117.658687,,99.540255,,105.883675,,101.214106,89.885779,120.702883,105.480781,,106.917587,,123.45579,121.250172,99.846123,,,121.513221,,,104.436523,,105.991251,101.042495,99.747335
1999-08-17,,,118.357401,,102.143665,,105.912301,,102.407083,90.31648,121.623399,105.722792,,106.524943,,124.093706,123.66339,100.423968,,,121.507002,,,104.716337,,107.585245,102.7358,100.527507
1999-08-18,,,118.18116,,101.197061,,105.84776,,101.187407,89.841032,120.0263,105.056036,,105.936919,,122.794479,120.608856,98.752832,,,120.620921,,,104.591312,,106.572815,102.570479,99.75573
1999-08-19,,,118.185339,,99.672379,,105.661683,,101.269699,89.944685,119.053592,104.094827,,105.663255,,122.331604,121.057785,98.133448,,,119.559069,,,105.465926,,106.782096,101.808241,98.838827
1999-08-20,,,118.91348,,100.546224,,105.954922,,102.9316,92.92206,120.14763,104.815007,,105.611579,,125.2,120.596097,98.990789,,,121.863263,,,107.137738,,107.133473,101.773155,100.311508
1999-08-23,,,119.662554,,102.797292,,105.857639,,103.844801,96.091707,122.171338,105.68582,,106.472843,,124.555323,121.050231,99.281793,,,124.864571,,,107.422839,,108.104439,102.413333,102.002377
1999-08-24,,,118.36203,,102.740208,,105.712964,,102.649619,96.250045,121.91007,105.61935,,106.71752,,122.975442,120.553048,99.284936,,,125.88313,,,107.633893,,107.906886,100.106818,101.714217
1999-08-25,,,118.553124,,101.571662,,105.358011,,104.745689,98.650151,122.078971,105.835526,,108.218319,,119.49997,116.651255,101.842211,,,128.212351,,,108.945083,,109.261469,101.833984,103.135247
1999-08-26,,,115.962572,,99.837511,,105.348496,,104.46833,96.634911,121.286092,105.386777,,105.462425,,119.800297,117.431592,101.510366,,,126.21892,,,108.065003,,108.191976,102.474696,100.772938
1999-08-27,,,115.36539,,98.534073,,104.49682,,102.751888,94.915054,119.55282,104.450048,,104.688907,,119.873294,116.21047,101.001768,,,126.685527,,,107.756769,,106.455277,101.346422,100.013874
1999-08-30,,,113.809095,,94.893559,,103.795401,,102.041903,94.964585,118.282664,102.690025,,103.340534,,118.779004,113.967415,99.688806,,,125.049297,,,106.370008,,105.033651,99.45032,97.657608
1999-08-31,,,115.459645,,94.660732,,104.683768,,102.758671,93.813982,118.400161,102.938993,,101.862997,,119.098403,111.029155,99.177369,,,127.050772,,,106.179091,,103.698718,98.764029,96.23436
1999-09-01,,,115.353891,,95.511379,,104.138775,,103.267943,95.421768,119.279247,103.482107,,102.905929,,119.293337,114.19934,99.617318,,,127.741362,,,106.439267,,105.224783,99.985537,97.120454
1999-09-02,,,113.894204,,93.749234,,103.448745,,102.154032,94.347021,119.004455,102.922067,,101.822461,,121.005275,112.786295,98.907754,,,128.013726,,,105.96162,,103.825028,99.160758,96.486609
1999-09-03,,,115.883645,,97.338053,,104.462254,,104.666601,96.689687,120.763966,104.687458,,104.234669,,120.979355,114.334571,99.798652,,,133.082862,,,107.642575,,105.691537,102.043158,99.573948
1999-09-06,,,115.883645,,97.338053,,104.462254,,104.666601,96.689687,120.763966,104.687458,,104.234669,,120.979355,114.334571,99.798652,,,133.082862,,,107.642575,,105.691537,102.043158,99.54405
1999-09-07,,,117.292591,,95.591617,,104.544973,,105.138105,95.654915,120.101137,105.351772,,103.022058,,121.704336,113.950551,97.085561,,,133.154148,,,106.287232,,105.840733,103.858343,98.073558
1999-09-08,,,118.273788,,94.468674,,103.986043,,104.43765,95.090566,120.379637,105.38502,,103.075556,,121.319578,114.249326,97.716588,,,131.114492,,,105.757333,,104.147535,103.903539,98.899017
1999-09-09,,,120.094702,,93.662875,,103.842237,,103.968825,94.753394,120.319976,105.672596,,103.180014,,121.32784,115.803883,97.749367,,,133.080586,,,106.007405,,104.20646,103.557651,99.730541
1999-09-10,,,119.179446,,94.027353,,104.112348,,103.84367,94.540318,119.295956,105.873262,,102.579375,,121.011931,116.657022,96.775599,,,134.581749,,,106.601718,,104.578553,103.559723,100.92224
1999-09-13,,,117.159752,,93.306034,,103.797055,,103.64623,94.030786,119.210321,105.779967,,102.216473,,120.278671,119.114877,96.858432,,,131.742245,,,106.02354,,104.888594,103.970546,101.292721
1999-09-14,,,116.739443,,91.630122,,103.129201,,102.285327,92.61476,118.579393,105.257654,,101.752897,,119.706301,117.274226,95.398156,,,133.428252,,,105.22078,,104.351064,102.602085,100.053404
1999-09-15,,,114.544117,,91.132479,,102.782927,,99.81823,91.671108,117.838186,104.617216,,101.412573,,119.012195,118.104491,95.716004,,,129.72115,,,105.288059,,103.011549,100.625561,97.807807
1999-09-16,,,114.895749,,90.635549,,102.384666,,97.295125,92.067355,115.925377,104.044594,,97.968251,,117.382632,116.562752,95.46926,,,129.862433,,,104.663688,,102.167649,101.689181,97.147075
1999-09-17,,,116.658733,,91.449499,,102.644039,,97.646154,92.52243,116.462179,104.646357,,98.438572,,118.679638,112.710629,95.213253,,,133.394946,,,105.397959,,102.717675,105.005855,98.883194
1999-09-20,,,114.785716,,91.387606,,101.978753,,96.614304,92.912915,115.606025,104.968327,,97.904959,,117.936243,112.871802,95.304609,,,134.264959,,,104.766912,,102.400636,104.392325,98.119032
1999-09-21,,,111.866899,,89.536425,,101.103628,,94.461803,90.917153,114.982816,103.717782,,96.534241,,116.708697,110.750913,93.941204,,,130.176276,,,103.422377,,101.012534,102.398893,96.985946
1999-09-22,,,111.049044,,89.655822,,100.890924,,93.858337,91.444432,114.522103,103.942554,,95.748385,,117.179062,109.929506,92.788592,,,131.013124,,,103.192572,,100.651607,102.552629,98.551618
1999-09-23,,,110.116387,,89.085983,,100.575812,,92.183037,89.217686,111.686839,101.861469,,94.3681,,115.684836,106.096387,91.206921,,,124.877019,,,101.650879,,99.621459,100.780737,97.434031
1999-09-24,,,109.397484,,90.083739,,100.272236,,90.939046,87.839919,110.752341,101.362328,,93.713355,,115.556374,105.145759,91.689345,,,124.367596,,,101.205528,,100.446243,99.954428,97.511342
1999-09-27,,,109.866624,,88.826764,,100.649108,,91.049747,87.655021,111.431143,102.17613,,93.543919,,120.484267,106.886678,91.874391,,,126.353068,,,101.01686,,100.427248,100.607808,97.451987
1999-09-28,,,108.153756,,89.262049,,100.231575,,90.168269,86.930796,110.415428,101.437995,,93.440075,,119.785879,104.913917,90.87232,,,126.158951,,,100.072528,,99.764158,100.758476,98.204028
1999-09-29,,,109.441392,,88.957153,,100.009668,,91.328176,85.748581,112.015666,101.767578,,94.55342,,119.092681,105.559997,89.715524,,,123.633829,,,100.382336,,100.411795,101.367496,97.477098
1999-09-30,,,110.645294,,90.215902,,100.367832,,92.193599,87.213722,112.888579,103.673754,,94.954139,,120.738669,105.990954,89.056694,,,123.76897,,,101.732972,,100.641595,102.973137,100.310061
1999-10-01,,,109.88191,,89.33253,,99.667616,,89.770797,90.579462,111.705063,102.998754,,93.801939,,119.68398,104.191625,89.097177,,,124.775218,,,102.603933,,100.479259,102.812572,101.551538
1999-10-04,,,107.945607,,92.05902,,99.987867,,89.466487,91.402379,113.067102,103.938876,,96.278834,,123.252992,105.070078,89.304084,,,128.114075,,,104.569444,,98.733559,104.397368,104.764485
1999-10-05,,,105.663911,,92.592872,,100.482044,,89.82515,90.85995,112.17083,102.815962,,95.946499,,123.352193,104.216226,89.160821,,,129.047418,,,103.290358,,97.336112,103.988622,105.921651
1999-10-06,,,107.652729,,94.759561,,100.468429,,91.345774,93.381318,112.613138,103.537538,,97.176026,,121.752099,105.24346,92.174734,,,130.312228,,,103.844682,,98.573038,106.330671,106.975279
1999-10-07,,,106.380156,,93.830567,,99.605759,,91.339452,93.577585,112.886417,103.984552,,98.734919,,121.220263,106.601614,92.228279,,,128.028648,,,102.355199,,98.035519,105.867687,106.991324
1999-10-08,,,105.129911,,94.90953,,99.703124,,92.950669,96.924222,112.509272,104.582148,,98.779484,,120.728375,107.78846,93.775596,,,127.806812,,,102.737369,,97.364454,106.98418,112.052968
1999-10-11,,,107.048556,,93.90981,,100.050958,,92.70339,97.220661,112.805652,105.561003,,97.855156,,122.628416,107.971777,92.783316,,,129.764671,,,101.99407,,99.09455,106.749181,111.005966
1999-10-12,,,106.998958,,92.680643,,99.373022,,89.974724,96.064617,107.690564,103.812883,,96.612898,,120.584063,108.637888,91.547381,,,128.115806,,,101.003963,,98.345915,105.27465,109.726473
1999-10-13,,,107.458041,,90.177613,,98.719892,,88.037469,94.180693,106.20594,101.792757,,95.032203,,120.175683,107.598391,90.024125,,,124.290506,,,100.955193,,97.066845,103.247945,105.54159
1999-10-14,,,108.001629,,90.033631,,97.837172,,87.640511,92.775768,107.61497,101.614983,,94.892629,,119.317991,109.005722,91.4519,,,124.963786,,,102.158421,,97.743709,102.566702,106.23689
1999-10-15,,,105.621652,,86.794224,,96.969191,,85.555632,89.847255,105.860332,99.596879,,93.164512,,118.657163,105.26433,89.179171,,,122.414475,,,100.755607,,96.52417,100.440458,102.762321
1999-10-18,,,106.353396,,88.326919,,97.134053,,85.479823,91.552894,105.226414,98.684341,,93.949771,,118.225381,105.893979,90.968445,,,119.747601,,,101.595064,,96.381141,99.849187,103.685909
1999-10-19,,,106.959641,,90.326916,,97.20855,,87.138827,95.925879,104.629741,98.843018,,94.880662,,116.906891,103.872435,92.242845,,,116.415763,,,101.011628,,95.971632,100.672261,104.910814
1999-10-20,,,109.988582,,91.694367,,97.164384,,88.244604,97.057691,105.996801,99.696483,,94.154707,,117.001864,106.660429,91.110113,,,120.408987,,,101.032157,,96.247635,102.939224,108.16728
1999-10-21,,,109.735099,,91.728231,,96.491684,,87.111436,98.096532,104.993855,98.5108,,94.433123,,117.206704,106.64638,90.709616,,,120.481028,,,100.830038,,95.69152,102.283801,108.144269
1999-10-22,,,111.530518,,95.550284,,96.825686,,86.756507,98.427547,107.068698,100.567227,,95.863127,,118.121768,106.142228,92.031993,,,120.944583,,,101.054212,,97.119896,103.75224,110.455653
1999-10-25,,,108.249519,,94.155905,,96.479045,,86.853833,97.416333,105.829944,99.982501,,96.212195,,118.770975,106.678671,92.588011,,,120.363091,,,101.642251,,97.160691,103.572646,109.057333
1999-10-26,,,105.953334,,93.858352,,95.968333,,84.67054,94.783907,105.504607,98.789576,,95.611916,,116.166143,105.338565,91.37742,,,120.835108,,,101.378295,,97.166201,102.921269,104.87731
1999-10-27,,,106.143688,,97.744695,,96.208565,,85.780007,95.957312,105.831001,99.205348,,97.576858,,115.029152,106.902265,93.402992,,,119.516994,,,103.45227,,96.679647,103.321722,103.977561
1999-10-28,,,107.067866,,103.602815,,96.448068,,88.716835,98.413534,107.79644,101.282443,,100.916165,,114.887134,107.590236,95.744356,,,123.749146,,,104.795743,,98.415709,107.893226,109.070848
1999-10-29,,,108.39874,,103.400177,,97.600244,,88.613623,99.117182,108.950001,102.68804,,102.361331,,117.027082,112.669972,95.803698,,,130.195663,,,104.75928,,99.130457,109.959578,111.406896
1999-11-01,,,109.026827,,103.0795,,97.870894,,89.948665,98.808478,107.810714,103.149426,,100.940099,,116.417989,111.966489,94.478062,,,129.828766,,,104.659332,,99.714816,109.332494,110.623904
1999-11-02,,,107.359219,,103.488024,,98.731633,,91.491866,96.968524,106.997204,102.418489,,100.640621,,117.036491,113.011947,93.827826,,,130.720234,,,105.136213,,99.854573,108.331502,110.660436
1999-11-03,,,106.174879,,102.431802,,98.479947,,92.61514,99.499964,106.796022,103.258251,,100.072934,,116.357463,113.500107,95.010292,,,133.07071,,,104.700751,,99.913072,107.910657,109.747181
1999-11-04,,,105.709715,,103.931853,,97.730522,,93.591604,101.774716,106.085989,102.282267,,99.706924,,116.666875,115.326703,93.616388,,,134.616081,,,104.092669,,99.937662,110.202414,109.877388
1999-11-05,,,102.985318,,105.450727,,97.114466,,94.355287,101.598646,106.524603,103.241332,,100.682638,,117.407529,116.988462,94.120193,,,137.867242,,,104.470352,,99.225341,109.408817,112.392666
1999-11-08,,,107.859812,,104.626386,,97.28503,,93.729971,100.940988,106.638589,104.225896,,101.748399,,117.071255,115.132445,94.87888,,,138.783805,,,103.959665,,99.28601,109.959771,112.951724
1999-11-09,,,109.409129,,102.991458,,97.317673,,92.305864,99.918696,105.546554,103.135379,,101.119782,,117.151749,115.219163,93.177895,,,138.035738,,,102.961916,,99.004856,108.603658,111.582685
1999-11-10,,,110.783994,,101.93081,,97.107451,,92.183481,100.84683,105.895734,103.526377,,101.254458,,117.534399,113.796467,92.689922,,,142.019743,,,101.943712,,98.844184,110.330359,111.338076
1999-11-11,,,111.074724,,101.307996,,97.009928,,93.682374,101.488611,106.342575,103.340646,,101.358019,,117.290834,115.142524,91.864901,,,145.525932,,,101.948739,,99.612123,111.868257,112.129304
1999-11-12,,,112.521299,,105.66193,,96.692492,,94.237921,101.323926,106.335196,104.178728,,103.335725,,118.087773,115.276804,92.8375,,,145.395457,,,102.273102,,100.054583,113.762206,114.286356
1999-11-15,,,113.045373,,106.388433,,96.403937,,96.025328,100.603159,106.773326,104.624305,,102.770179,,120.012153,118.807818,92.858445,,,143.221015,,,102.169799,,101.342322,113.917226,114.198895
1999-11-16,,,114.853067,,108.817616,,96.434571,,98.372682,101.441769,109.158629,105.885061,,103.213711,,119.779687,117.990439,94.682895,,,146.377075,,,102.275087,,102.143278,115.691104,115.643515
1999-11-17,,,116.784242,,105.947233,,95.792008,,99.157097,100.522954,109.078858,104.955336,,101.013166,,118.101268,118.544414,95.539405,,,145.445789,,,101.656066,,101.665,114.51707,114.816954
1999-11-18,,,116.529691,,106.019927,,95.437447,,100.619002,100.296202,110.343709,105.295626,,100.556975,,118.717242,119.267947,95.845245,,,151.455452,,,101.067953,,102.19364,115.758897,115.73878
1999-11-19,,,114.924035,,105.560948,,95.528881,,99.726754,100.732351,108.844398,104.845949,,99.290258,,118.615462,117.071523,95.316086,,,153.134177,,,100.287548,,101.974466,114.816915,114.618387
1999-11-22,,,113.307978,,104.087926,,94.572994,,99.261998,101.774586,107.075259,104.381458,,97.756093,,118.167661,116.269334,97.505357,,,152.50021,,,98.967224,,102.307743,113.792175,112.715594
1999-11-23,,,110.983995,,102.338204,,94.38132,,96.711954,100.630832,106.408106,102.39657,,98.332799,,118.685106,114.075046,97.136572,,,151.293412,,,97.579871,,101.415133,111.969287,111.998744
1999-11-24,,,112.302755,,101.187488,,94.116336,,97.89959,101.750844,106.090563,102.86208,,96.794942,,119.126949,114.140554,98.138765,,,155.531943,,,97.456094,,102.641077,113.675051,113.974137
1999-11-25,,,112.302755,,101.187698,,94.116336,,97.89959,101.750844,106.090563,102.86208,,96.794942,,119.126949,114.140554,98.138765,,,155.531943,,,97.456094,,102.641077,113.675051,113.974137
1999-11-26,,,111.245958,,101.395262,,94.01044,,97.934278,101.347158,105.74018,102.807624,,96.971307,,119.046104,113.565068,96.895236,,,155.789284,,,97.268108,,103.403097,113.27999,115.247008
1999-11-29,,,110.975656,,98.919725,,94.04612,,96.796163,102.476925,104.82704,101.826339,,96.846286,,117.599581,111.960145,96.609156,,,154.640424,,,95.274241,,102.449916,113.739107,117.237484
1999-11-30,,,111.323505,,100.043371,,94.475767,,96.875758,100.066386,106.002619,102.090379,,96.847963,,117.779739,112.948982,96.754166,,,149.728567,,,97.227971,,100.399952,112.187071,115.279853
1999-12-01,,,113.585671,,99.626903,,94.187871,,96.356032,98.16463,106.824459,101.815465,,96.650317,,117.188959,111.692515,97.006727,,,151.676768,,,96.930998,,100.071966,112.125026,117.498593
1999-12-02,,,112.39854,,99.54119,,94.415093,,97.845065,98.545673,106.548725,103.034476,,96.556696,,120.328175,114.935763,97.022691,,,156.471985,,,97.051213,,99.915031,114.00931,116.875516
1999-12-03,,,112.780107,,102.199254,,94.812778,,98.407764,98.586223,108.293939,104.019274,,97.833518,,122.068728,116.879721,97.946995,,,159.919888,,,97.833918,,100.681406,115.618365,118.374311
1999-12-06,,,112.52233,,98.946585,,94.358056,,97.074277,96.139704,106.89455,103.777225,,96.965383,,121.551497,117.017034,95.346999,,,162.499204,,,97.024761,,101.670343,116.108346,118.016875
1999-12-07,,,111.199757,,97.942145,,94.166397,,93.698349,93.66782,105.400644,103.808023,,96.078914,,122.651648,114.62788,92.915267,,,163.156351,,,96.049255,,102.300349,116.515922,116.549892
1999-12-08,,,112.169308,,96.204808,,93.97055,,93.153475,92.731435,104.471419,104.440298,,96.295274,,121.642329,114.918307,92.146435,,,162.510471,,,94.932745,,101.936191,117.771866,116.258216
1999-12-09,,,113.166453,,96.794894,,93.947312,,92.785979,92.176213,103.704651,104.311034,,94.502532,,121.66815,115.364693,92.275768,,,161.176104,,,94.340192,,100.795997,120.042625,120.644879
1999-12-10,,,110.313178,,98.300958,,93.245782,,92.514121,93.151172,103.972738,104.561516,,95.116508,,123.904199,115.316264,93.305927,,,160.803455,,,94.250124,,100.241028,119.453114,122.776943
1999-12-13,,,109.893559,,97.22795,,92.92768,,91.589409,91.124201,103.888839,104.285513,,95.109116,,124.064074,112.981131,91.281597,,,162.191134,,,93.051906,,100.20322,119.164137,128.668129
1999-12-14,,,109.78236,,95.194401,,92.117029,,91.708984,91.718129,103.947904,103.471198,,94.588043,,122.938757,116.76291,91.018065,,,156.358027,,,93.270977,,98.904616,118.970586,127.159917
1999-12-15,,,111.154599,,94.738319,,92.023349,,92.508321,93.820533,104.263931,103.406053,,94.823945,,126.36034,119.755455,90.022116,,,158.480791,,,94.098437,,98.79106,117.840694,127.343371
1999-12-16,,,111.623096,,93.656926,,92.424154,,91.636846,92.236562,105.512133,103.910007,,95.708053,,125.254016,116.834859,88.504213,,,163.086845,,,93.322178,,100.0844,117.891006,130.397978
1999-12-17,,,110.744626,,93.799666,,94.491712,,90.598652,90.78682,105.113436,103.986377,,94.961978,,125.94406,117.623302,88.935604,,,164.749186,,,93.263944,,101.396169,119.090987,126.675161
1999-12-20,,,108.958369,,93.182479,,95.888789,,90.403672,89.313597,103.519678,105.747207,,92.624002,,124.171759,115.895759,89.321139,,,167.12957,,,93.098807,,100.975415,119.704217,124.072352
1999-12-21,,,108.74576,,94.861454,,95.790814,,91.066821,89.186328,103.45432,107.285964,,91.105656,,123.996163,116.955679,87.883852,,,173.085451,,,94.160727,,100.28527,119.659543,125.113963
