Date,Academic & Educational Services,Telecommunications Services,Energy - Fossil Fuels,Renewable Energy,Banking & Investment Services,Insurance,Real Estate,Investment Holding Companies,Healthcare Services & Equipment,Pharmaceuticals & Medical Research,Industrial Goods,Industrial & Commercial Services,Consumer Goods Conglomerates,Transportation,Chemicals,Mineral Resources,Applied Resources,Food & Beverages,Personal & Household Products & Services,Food & Drug Retailing,Technology Equipment,Software & IT Services,Financial Technology (Fintech) & Infrastructure,Utilities,Automobiles & Auto Parts,Cyclical Consumer Products,Cyclical Consumer Services,Retailers
2022-09-29,94.33,71.59,266.58,328.67,152.13,132.13,283.1,65.5,1001.61,294.9,559.02,435.8,101.13,724.37,118.1,324.62,267.22,342.08,112.25,128.64,491.93,132.01,50.74,353.18,303.1,435.35,266.05,529.86
2022-09-30,93.31,70.63,264.67,328.7,150.47,130.94,285.94,65.47,988.98,291.04,553.82,431.91,100.06,709.76,117.74,322.55,266.72,336.48,110.11,126.73,480.86,130.1,50.04,346.27,299.28,416.01,260.26,523.19
2022-10-03,93.73,73.32,279.51,339.5,154.83,134.83,291.0,65.71,1017.65,294.33,572.68,444.17,102.51,727.53,121.54,339.75,273.27,342.94,111.9,129.32,496.95,133.75,51.08,356.75,282.42,430.1,265.45,536.33
2022-10-04,97.16,74.6,291.4,350.71,161.65,139.53,297.37,67.37,1047.01,300.32,593.34,460.69,105.63,753.89,125.96,352.82,281.37,348.67,113.76,131.78,513.01,138.5,53.64,364.56,293.73,448.83,276.3,554.73
2022-10-05,95.86,73.82,297.25,326.88,159.92,138.79,291.13,66.61,1051.49,300.28,590.83,458.93,105.18,745.86,124.6,350.32,279.97,346.85,112.9,130.85,515.22,138.67,53.6,356.55,285.95,450.14,275.82,554.13
2022-10-06,96.67,71.74,302.15,317.12,157.64,137.58,282.82,66.04,1038.55,296.98,586.44,450.11,103.75,739.45,123.27,347.9,277.06,341.04,111.0,129.04,512.0,137.91,53.21,345.23,283.28,449.83,272.63,552.65
2022-10-07,94.07,69.99,299.82,307.67,153.81,134.97,275.77,65.83,1007.88,291.85,576.65,437.76,101.12,720.9,119.96,337.36,269.64,337.89,108.74,125.95,488.98,132.65,51.11,337.93,268.31,437.25,267.53,533.84
2022-10-10,94.69,69.8,293.82,308.27,152.93,135.91,272.85,65.32,995.26,291.07,579.38,435.07,100.75,719.56,120.04,340.97,272.02,339.71,108.32,127.51,482.65,130.37,50.34,338.33,265.81,435.59,264.72,531.0
2022-10-11,94.69,68.9,291.84,305.77,150.24,135.76,276.3,64.95,994.47,294.54,579.86,430.62,100.87,716.68,119.17,339.71,271.64,341.65,108.75,130.49,476.01,127.96,49.85,337.93,260.82,438.4,261.92,529.5
2022-10-12,96.47,68.16,294.19,295.36,150.53,134.73,273.15,63.55,987.64,293.85,571.58,427.04,100.15,719.35,118.08,338.74,269.57,345.45,109.06,129.21,473.2,128.07,50.18,326.93,261.29,436.32,264.35,528.81
2022-10-13,97.5,70.28,306.08,296.32,156.98,139.3,278.09,63.73,1009.59,299.87,583.24,433.91,104.24,734.51,121.93,344.32,275.54,352.62,110.57,131.49,488.41,130.94,51.07,335.12,266.43,439.46,271.13,529.58
2022-10-14,95.22,69.79,294.59,283.35,154.42,136.13,271.22,62.92,996.17,297.66,566.12,422.8,103.05,726.59,118.23,329.59,271.61,344.77,109.56,128.53,471.33,127.75,49.28,329.92,250.72,426.73,266.17,509.72
2022-10-17,97.39,71.42,298.48,286.79,158.8,138.74,281.24,62.35,1018.33,302.35,581.29,436.79,104.64,741.38,121.19,339.55,278.23,348.52,111.41,129.51,484.67,132.68,51.76,337.4,264.75,437.15,272.95,530.74
2022-10-18,99.31,71.78,300.68,295.24,161.3,140.49,284.52,62.87,1027.2,303.21,597.46,443.43,106.59,750.99,123.74,343.89,283.1,352.8,112.43,131.96,488.22,134.02,52.29,343.41,267.1,442.89,276.85,540.34
2022-10-19,98.24,71.07,309.15,282.76,157.85,140.64,277.38,61.56,1012.42,297.44,594.06,437.58,105.47,742.15,122.37,336.76,278.2,350.49,112.03,131.87,488.99,133.02,51.18,339.16,267.78,429.03,275.0,530.85
2022-10-20,97.74,72.46,309.35,279.4,155.49,136.93,276.2,60.48,1001.11,296.1,586.1,430.97,103.92,716.08,120.93,340.83,273.78,345.58,109.62,131.62,488.9,133.28,51.07,330.67,254.14,420.2,274.24,526.65
2022-10-21,98.47,71.98,317.44,286.71,159.94,140.02,278.35,60.86,1015.27,304.35,603.89,437.39,107.33,731.24,124.54,361.6,280.74,350.28,111.02,134.95,503.83,135.48,52.77,336.7,263.17,430.2,280.8,542.09
2022-10-24,99.05,73.36,318.61,285.46,161.55,142.43,278.26,60.77,1032.66,309.2,610.77,442.36,109.13,745.02,123.7,358.53,281.82,356.76,111.52,137.09,509.63,136.93,52.83,339.18,261.9,432.35,278.26,550.56
2022-10-25,103.3,74.39,318.83,299.93,164.49,141.54,289.46,63.03,1045.99,311.53,620.91,453.82,110.0,753.18,127.24,365.79,281.23,362.07,113.49,138.46,520.7,140.13,55.07,346.26,273.73,450.36,283.69,559.59
2022-10-26,97.9,74.77,323.23,316.22,165.19,141.71,289.43,64.59,1056.03,315.6,619.96,453.45,110.57,759.8,127.93,371.83,278.83,364.65,114.21,139.6,512.95,134.43,54.79,346.25,276.07,448.52,282.82,549.04
2022-10-27,98.67,74.95,324.2,323.33,166.25,143.22,289.84,64.92,1046.64,314.33,629.54,456.65,111.51,756.88,127.79,368.13,279.14,365.16,114.22,139.59,503.51,131.89,54.6,348.68,277.24,445.53,283.6,540.75
2022-10-28,103.62,77.35,326.24,323.83,169.54,148.61,296.42,66.55,1061.37,320.8,645.4,467.22,115.35,767.2,129.52,365.23,284.48,372.76,116.76,142.08,532.71,135.58,55.75,358.31,281.88,453.61,290.37,530.87
2022-10-31,103.33,76.88,328.61,330.58,168.75,148.37,295.91,67.24,1064.31,319.0,643.06,463.97,114.06,766.12,128.5,361.69,281.5,370.97,115.83,142.14,524.56,133.75,54.87,355.27,281.63,448.12,290.17,525.49
2022-11-01,104.13,76.83,331.85,326.87,170.08,148.58,295.76,68.45,1065.38,319.16,643.74,463.25,113.73,766.21,128.47,367.83,279.68,369.84,116.26,141.0,521.16,132.13,52.28,356.39,281.44,450.39,291.04,513.13
2022-11-02,102.63,76.34,324.53,315.08,167.85,146.91,287.63,66.39,1040.83,315.5,631.66,449.26,112.11,746.12,125.42,350.15,270.28,364.82,113.76,139.35,503.97,126.71,50.36,352.53,268.11,432.86,282.43,493.64
2022-11-03,105.05,75.03,330.93,326.92,166.1,145.92,287.03,66.63,1032.47,315.07,638.71,445.79,111.25,748.68,126.39,350.61,274.11,363.19,113.33,139.52,490.2,123.28,45.19,353.92,268.81,428.41,280.55,486.69
2022-11-04,104.93,75.61,334.48,317.0,169.92,147.35,291.13,67.47,1038.65,315.97,648.67,451.5,112.93,762.51,130.73,372.81,281.9,366.88,115.83,140.21,499.07,124.54,45.41,355.91,264.45,440.53,283.77,491.24
2022-11-07,106.09,76.17,340.77,305.9,171.52,148.54,291.18,69.41,1047.04,319.12,655.6,456.7,114.16,772.84,132.08,373.54,283.77,369.81,117.17,141.95,503.95,127.05,46.18,349.42,256.34,439.78,283.77,494.21
2022-11-08,107.22,76.95,340.77,320.92,172.46,148.57,292.3,68.42,1047.82,321.54,660.32,460.41,114.94,780.59,134.6,381.19,284.83,370.76,117.56,142.27,508.36,127.98,46.57,351.84,251.69,439.34,286.02,493.98
2022-11-09,106.88,76.11,323.71,323.55,169.16,146.5,289.11,67.03,1032.27,318.59,650.18,451.06,113.44,766.65,132.33,369.05,279.16,365.35,116.81,140.06,491.65,125.5,44.59,348.64,237.36,430.53,277.07,479.61
2022-11-10,109.95,78.48,331.31,358.68,178.53,150.97,310.63,67.73,1075.8,324.31,676.61,481.37,118.51,808.88,139.8,393.23,294.88,372.45,120.97,143.06,535.65,135.65,48.25,365.0,253.93,470.54,288.8,522.8
2022-11-11,108.7,79.28,340.52,351.32,179.94,149.04,310.64,69.3,1070.43,319.8,669.99,484.91,120.39,829.04,141.65,398.54,300.2,370.44,121.23,143.76,547.11,138.48,49.54,361.21,260.76,486.88,295.66,535.23
2022-11-14,108.59,79.16,338.53,351.47,176.43,147.37,302.85,68.18,1056.8,323.23,664.13,479.03,119.95,826.28,141.08,399.77,298.4,367.67,120.81,141.1,542.46,137.07,48.18,356.66,254.91,474.97,293.63,526.0
2022-11-15,109.74,78.93,342.68,360.1,176.76,147.92,306.27,68.06,1060.32,322.89,672.09,484.53,120.67,826.5,140.73,401.26,300.75,368.73,121.27,146.49,551.33,139.5,49.13,360.41,259.0,485.48,295.63,534.31
2022-11-16,108.17,78.64,335.5,359.47,174.76,148.73,303.19,66.4,1055.26,321.93,666.91,481.24,119.75,813.77,139.2,396.94,299.77,370.05,121.76,147.56,539.01,138.05,47.05,363.13,250.04,477.2,293.88,527.88
2022-11-17,107.2,79.1,335.7,366.45,173.15,149.24,300.99,64.98,1044.78,323.72,666.33,476.35,119.4,806.75,137.8,392.19,299.35,370.7,121.48,147.03,544.32,136.65,45.92,356.87,246.41,473.67,291.09,521.71
2022-11-18,108.16,79.41,332.97,364.98,174.3,150.51,304.67,65.29,1061.83,326.11,671.76,478.48,120.16,813.0,138.83,393.46,302.0,373.86,123.13,148.49,546.29,136.26,45.67,364.05,244.86,475.42,291.63,522.63
2022-11-21,108.4,79.2,328.03,360.6,174.73,151.31,306.41,64.39,1057.55,326.67,673.24,478.16,120.52,816.47,138.91,396.96,303.7,378.96,123.63,149.34,537.04,134.88,44.91,365.84,233.35,469.8,292.94,519.97
2022-11-22,108.58,80.53,338.75,369.23,176.36,152.65,308.3,64.72,1066.94,329.67,678.72,482.59,122.19,821.91,142.04,409.47,307.58,381.14,124.59,150.46,548.39,136.67,46.92,369.03,236.03,479.9,294.82,527.33
2022-11-23,108.33,80.67,334.79,369.57,176.92,152.98,308.41,64.82,1076.56,329.31,681.84,485.74,122.3,824.56,142.95,408.59,309.25,382.38,125.03,150.64,553.16,138.32,47.49,372.56,247.17,484.68,297.46,529.28
2022-11-24,108.33,80.67,334.79,369.57,176.92,152.98,308.41,64.82,1076.56,329.31,681.84,485.74,122.3,824.56,142.95,408.59,309.25,382.38,125.03,150.64,553.16,138.32,47.49,372.56,247.17,484.68,297.46,529.28
2022-11-25,108.17,80.93,333.94,372.2,177.64,154.16,310.62,65.08,1085.09,330.58,684.52,487.52,122.8,827.15,142.86,405.83,309.31,382.57,125.13,151.48,545.31,138.01,47.17,374.99,247.08,484.06,298.44,529.17
2022-11-28,107.74,79.9,324.7,360.81,174.1,152.08,302.18,64.0,1069.64,329.77,671.66,479.0,120.63,811.03,139.67,396.23,303.23,380.81,124.69,151.36,531.89,135.62,46.41,370.71,244.8,477.73,294.46,526.73
2022-11-29,107.88,79.98,328.8,353.04,175.6,152.7,307.18,64.34,1067.51,329.03,673.2,476.94,121.31,826.35,139.36,401.82,305.25,380.05,123.9,151.08,525.56,134.65,46.34,368.03,243.01,482.29,296.0,522.54
2022-11-30,109.21,81.63,331.1,371.89,178.79,155.28,314.07,64.88,1103.21,335.74,683.73,491.39,122.48,843.95,142.11,415.58,312.02,387.07,127.63,151.44,552.42,141.61,49.62,377.22,257.1,494.78,303.14,537.89
2022-12-01,108.95,80.98,329.15,364.22,176.86,154.53,313.19,64.05,1104.15,337.19,684.33,495.94,121.6,840.51,142.08,416.6,313.3,387.49,127.64,151.42,552.27,142.41,50.44,375.98,257.02,499.58,304.0,532.31
2022-12-02,106.31,80.61,327.36,379.39,175.72,155.05,312.3,64.0,1104.11,339.54,691.16,495.65,122.12,836.83,143.65,423.18,314.82,390.28,128.89,151.06,548.4,141.98,50.16,374.43,256.81,501.61,304.57,529.4
2022-12-05,104.79,79.02,317.2,375.38,170.03,152.53,306.39,62.02,1088.49,336.19,680.93,483.73,119.89,815.43,141.36,409.96,309.61,384.96,127.16,149.41,542.45,138.76,48.66,372.09,243.89,488.92,299.21,515.13
2022-12-06,104.78,78.74,308.85,350.57,167.89,152.85,303.66,61.68,1081.28,332.05,671.0,478.35,119.01,806.47,139.85,410.38,309.22,381.63,127.37,148.04,529.66,135.69,47.39,374.14,240.22,481.73,293.83,505.68
2022-12-07,104.13,78.89,307.84,353.7,167.07,151.9,304.19,61.39,1090.18,334.56,671.44,477.39,118.6,799.84,139.4,408.85,307.06,383.34,127.75,147.8,525.6,134.92,47.03,372.63,234.49,484.73,290.77,507.24
2022-12-08,103.83,78.49,305.96,355.95,167.47,152.16,306.16,61.64,1102.57,336.89,675.63,480.2,118.53,806.4,140.07,414.36,307.25,384.77,129.01,147.8,536.21,136.1,48.55,374.6,234.07,491.03,294.69,512.68
2022-12-09,101.66,78.74,299.06,353.45,167.15,150.95,305.61,61.59,1091.37,331.32,669.37,476.61,118.11,803.11,139.07,405.84,304.66,381.85,128.42,144.8,532.82,135.41,48.0,372.94,237.95,481.58,293.94,506.7
2022-12-12,101.53,80.05,306.87,356.8,169.39,152.01,307.94,61.77,1106.13,334.56,679.6,481.47,120.03,824.96,140.56,408.64,307.51,384.6,129.84,146.96,542.94,137.96,49.14,380.92,229.47,489.2,298.35,513.11
2022-12-13,101.96,79.98,312.26,367.85,169.42,151.99,313.51,61.93,1108.87,336.41,683.03,488.27,120.31,826.6,142.65,413.35,310.11,383.87,130.0,146.31,549.08,139.97,50.53,382.12,223.92,493.69,297.77,518.91
2022-12-14,102.06,78.04,310.27,377.88,166.73,151.04,310.89,61.92,1104.85,338.35,681.39,485.08,119.29,829.11,140.66,410.82,309.41,383.68,130.47,145.4,540.88,139.78,49.72,381.53,219.73,491.34,295.7,516.8
2022-12-15,101.88,76.9,308.78,363.34,163.14,149.12,306.63,61.31,1080.39,332.93,664.42,469.84,116.24,808.69,136.64,393.02,302.05,378.28,128.42,142.88,517.88,134.63,47.31,376.33,218.63,484.23,288.15,503.09
2022-12-16,100.92,76.54,304.49,351.86,161.92,147.99,298.44,60.85,1065.29,329.16,662.6,464.38,115.63,800.45,136.17,393.76,298.9,376.7,127.81,141.52,511.61,133.46,46.22,370.25,209.83,475.65,284.4,498.84
2022-12-19,100.33,75.53,304.23,344.91,161.66,147.46,294.95,59.39,1060.2,327.31,659.47,459.15,115.74,790.34,134.62,387.47,295.85,376.49,127.51,141.23,504.06,131.07,45.62,368.71,208.29,465.56,278.85,489.08
2022-12-20,101.1,75.92,308.82,341.19,161.97,149.14,294.1,59.21,1058.32,328.33,663.56,458.86,116.56,779.57,135.19,395.07,296.26,376.12,127.54,142.23,502.82,131.94,45.93,368.94,197.78,462.48,280.08,487.87
2022-12-21,102.89,77.13,314.79,355.24,164.76,151.72,296.74,59.62,1073.99,332.31,675.28,467.49,118.98,792.59,136.41,400.46,300.28,379.54,129.11,142.5,513.82,133.45,46.32,374.03,199.0,485.01,281.2,495.43
2022-12-22,102.55,77.19,307.18,338.53,163.31,150.37,295.63,58.7,1071.29,332.09,664.52,460.19,117.11,787.57,135.03,395.97,296.98,377.97,129.32,141.44,498.25,130.78,45.46,371.42,185.79,484.06,278.76,485.99
2022-12-23,102.12,77.67,316.96,335.31,164.18,151.45,298.12,58.51,1072.32,331.17,667.95,464.22,118.06,794.01,136.16,397.99,300.31,380.49,129.45,142.21,497.68,131.33,45.64,375.3,184.32,484.02,280.97,492.46
2022-12-26,102.12,77.67,316.96,335.31,164.18,151.45,298.12,58.51,1072.32,331.17,667.95,464.22,118.06,794.01,136.16,397.99,300.31,380.49,129.45,142.21,497.68,131.33,45.64,375.3,184.32,484.02,280.97,492.46
2022-12-27,102.41,78.24,320.15,316.77,163.92,151.88,297.76,58.37,1072.31,328.31,670.49,463.92,118.13,792.53,135.64,402.27,301.77,382.57,130.66,141.94,489.98,130.2,45.36,377.51,171.94,486.74,280.1,487.78
2022-12-28,101.16,77.32,312.2,307.5,163.36,150.37,292.53,57.67,1064.87,326.73,662.74,457.9,117.07,777.66,133.83,392.4,296.06,378.21,128.99,139.44,479.39,128.7,44.74,373.93,173.65,476.45,275.54,482.17
2022-12-29,102.38,78.28,315.56,311.8,165.75,152.11,298.27,58.36,1081.5,329.82,671.12,468.96,119.08,789.36,135.53,395.98,300.39,379.54,129.84,139.97,493.22,132.29,46.36,376.79,183.69,488.32,280.85,491.22
2022-12-30,101.26,78.3,317.77,313.3,165.45,151.09,295.68,58.09,1077.81,329.29,669.94,464.94,118.91,782.7,134.47,392.7,298.55,377.9,128.85,139.48,493.77,131.99,46.26,373.08,184.64,487.1,279.98,489.18
2023-01-02,101.26,78.3,317.77,313.3,165.45,151.09,295.68,58.09,1077.81,329.29,669.94,464.94,118.91,782.7,134.47,392.7,298.55,377.9,128.85,139.48,493.77,131.99,46.26,373.08,184.64,487.1,279.98,489.18
2023-01-03,103.3,79.38,305.28,304.61,166.11,151.12,296.24,58.86,1069.69,328.98,670.42,465.67,119.44,783.61,133.71,394.83,300.08,375.24,129.42,140.17,483.18,132.46,46.3,372.99,171.83,491.87,281.48,492.49
2023-01-04,103.25,81.19,305.69,308.95,168.68,152.95,302.91,59.6,1073.48,330.67,674.93,471.21,120.85,796.82,135.42,406.41,304.81,375.92,130.43,140.73,490.72,131.76,46.91,376.54,178.17,503.2,289.37,494.9
2023-01-05,103.28,82.26,310.93,296.75,166.98,152.13,294.91,58.68,1056.65,329.29,669.91,461.69,119.83,786.4,132.29,407.06,302.5,372.36,129.06,139.68,483.79,128.71,45.27,368.45,175.28,501.85,289.27,489.04
2023-01-06,105.1,83.9,316.11,302.21,170.88,155.76,302.89,60.08,1058.89,334.2,685.92,475.92,122.39,814.01,136.66,424.33,309.09,380.94,131.78,143.4,503.08,130.92,46.38,375.8,179.56,513.79,295.84,502.99
2023-01-09,104.73,82.83,315.13,303.8,170.96,153.43,302.8,61.66,1055.2,325.04,681.08,477.15,121.82,820.91,138.03,422.67,310.12,377.55,130.35,142.37,508.47,132.37,47.52,377.96,185.56,512.69,296.59,503.53
2023-01-10,106.5,83.95,317.68,313.1,172.29,154.42,303.77,62.77,1068.24,327.34,686.61,479.97,122.51,822.88,138.33,436.12,311.58,377.18,130.15,142.58,512.75,133.38,47.24,378.3,186.26,518.51,299.93,511.7
2023-01-11,106.06,83.61,318.89,327.12,173.7,155.07,314.43,64.38,1077.8,328.27,691.61,488.3,123.98,833.26,141.06,441.79,313.11,377.8,129.54,143.56,520.32,136.23,47.94,381.6,191.42,528.32,302.51,527.63
2023-01-12,106.06,84.61,325.03,334.85,174.79,155.28,318.22,64.26,1075.17,328.11,696.46,490.68,124.25,839.76,141.56,445.68,316.17,374.83,129.03,142.59,522.75,137.4,48.39,379.78,192.96,530.47,305.42,527.57
2023-01-13,106.9,84.91,325.8,339.12,176.38,156.43,316.57,64.98,1080.93,329.66,695.4,492.91,124.21,836.1,142.5,450.12,316.83,376.11,130.19,142.96,526.35,137.92,48.34,378.1,190.44,533.67,307.89,535.28
2023-01-16,106.9,84.91,325.8,339.12,176.38,156.43,316.57,64.98,1080.93,329.66,695.4,492.91,124.21,836.1,142.5,450.12,316.83,376.11,130.19,142.96,526.35,137.92,48.34,378.1,190.44,533.67,307.89,535.28
2023-01-17,105.76,83.89,326.16,343.0,175.43,154.62,317.24,65.38,1080.21,326.95,689.09,494.16,122.89,834.88,141.12,443.4,314.22,376.51,130.22,142.43,529.48,138.02,48.65,377.47,197.76,532.84,309.38,529.17
2023-01-18,104.5,82.53,320.25,341.2,171.86,152.32,312.81,65.12,1064.85,322.71,676.76,487.87,119.98,826.42,139.32,437.93,309.98,365.75,127.03,139.09,525.32,136.03,47.74,368.68,194.29,526.3,304.1,523.94
2023-01-19,104.55,82.35,323.75,311.23,169.45,151.14,311.14,63.59,1068.79,322.31,661.13,482.22,118.06,816.16,137.79,435.91,307.17,364.84,124.28,137.31,518.52,135.53,47.35,364.93,191.1,515.53,302.91,512.47
2023-01-20,106.47,83.56,327.95,316.39,172.83,152.77,314.89,64.58,1079.75,323.08,670.18,492.95,119.79,828.71,141.03,444.13,312.65,366.33,125.56,138.94,531.38,140.26,49.8,367.04,197.3,526.32,310.32,525.27
2023-01-23,106.96,83.7,327.76,330.11,175.51,153.74,316.17,65.14,1087.49,322.87,677.58,498.72,120.61,837.43,141.91,443.88,314.52,366.4,124.99,140.88,549.51,142.45,51.02,367.5,208.57,535.4,314.91,529.5
2023-01-24,107.48,83.95,326.91,322.17,175.09,154.94,316.91,64.99,1076.06,322.49,686.88,497.15,120.62,828.69,142.6,442.69,310.08,368.28,125.54,140.53,550.93,141.5,50.18,369.34,208.45,533.41,315.09,527.61
2023-01-25,111.62,85.61,326.69,312.41,176.53,156.19,317.04,65.02,1073.11,323.54,685.21,495.66,120.55,818.03,141.79,452.76,309.53,371.1,125.08,140.76,550.26,140.56,50.17,364.55,209.02,533.8,318.37,530.5
2023-01-26,111.78,85.5,336.8,311.0,178.02,157.17,320.54,65.27,1080.34,322.57,689.68,499.78,120.65,817.81,141.93,458.21,315.29,369.42,124.62,140.51,558.27,143.39,51.14,365.71,222.87,536.63,322.24,535.41
2023-01-27,111.79,84.87,330.45,317.35,178.93,155.64,324.08,65.31,1075.12,320.57,691.76,501.98,120.7,823.35,141.81,453.97,316.78,368.47,123.35,141.35,561.4,144.61,52.52,365.66,240.55,540.17,322.41,543.45
2023-01-30,111.68,84.99,322.94,311.82,177.85,155.48,319.91,65.47,1065.95,316.55,686.97,496.35,119.42,808.2,141.05,449.15,314.01,368.44,123.88,140.29,548.39,141.75,51.47,363.73,229.12,533.75,318.67,538.85
2023-01-31,114.08,85.72,326.32,327.75,180.61,157.25,326.67,65.99,1083.11,320.0,697.38,506.5,121.11,834.13,144.31,456.27,324.45,372.58,125.5,141.71,555.79,144.17,52.29,366.76,238.17,548.03,321.48,550.99
2023-02-01,115.02,86.38,320.5,335.82,181.65,155.9,328.87,66.42,1097.2,319.38,700.69,512.81,121.09,852.9,145.35,465.56,323.36,375.41,126.36,142.66,570.8,147.05,54.1,367.83,245.99,559.7,324.58,561.37
2023-02-02,115.51,87.12,312.7,333.12,183.04,153.73,336.06,66.78,1094.26,317.9,701.4,517.64,122.37,878.13,145.31,463.5,329.35,371.65,124.91,141.81,587.41,153.98,56.53,368.96,254.67,566.8,327.62,583.85
2023-02-03,117.55,85.53,312.11,324.56,183.58,153.38,329.77,66.4,1085.07,317.98,701.03,511.81,120.52,871.2,142.72,457.36,324.42,369.3,125.8,140.19,588.79,150.62,53.32,361.73,253.6,557.18,323.85,557.43
2023-02-06,113.82,84.55,310.58,322.68,182.54,154.78,327.1,66.12,1072.51,317.01,701.05,505.58,120.46,861.88,141.78,447.81,320.55,371.12,124.44,139.4,579.56,149.01,52.15,364.31,257.06,546.13,323.63,553.47
2023-02-07,112.75,83.98,320.07,323.29,184.57,156.86,326.46,66.48,1082.98,318.17,704.22,511.86,121.6,865.57,144.18,449.89,318.72,369.41,123.63,139.76,592.79,153.13,53.31,364.09,259.13,549.98,326.64,551.83
2023-02-08,111.69,83.27,317.2,317.78,183.53,156.66,324.81,66.12,1080.08,316.11,700.18,506.74,120.01,858.71,142.62,445.91,313.27,367.42,122.67,138.76,582.61,150.01,52.35,357.66,262.35,538.36,323.28,542.85
2023-02-09,111.4,81.95,314.66,304.0,180.58,154.85,320.98,66.02,1066.25,314.5,696.58,502.56,119.04,841.89,141.18,440.54,309.13,365.8,121.13,139.09,580.15,147.89,51.54,352.43,266.9,534.14,321.25,536.89
2023-02-10,111.94,82.53,326.91,305.23,181.07,155.88,322.15,64.19,1074.27,317.03,701.95,504.02,120.05,843.34,141.54,439.66,309.0,369.94,121.91,141.08,576.11,146.57,51.09,359.2,256.65,533.74,317.29,534.77
2023-02-13,114.34,83.58,324.86,310.39,183.07,157.42,325.06,64.63,1081.84,319.88,708.41,509.28,121.59,849.03,142.48,442.94,313.56,373.65,123.52,142.88,586.08,149.1,49.88,361.37,256.24,545.29,321.48,544.61
2023-02-14,113.46,83.52,325.15,309.4,182.97,154.96,322.22,64.37,1074.84,318.57,708.19,506.31,120.66,849.75,142.63,447.45,314.03,369.67,122.93,141.95,590.39,149.72,50.69,359.43,269.48,546.45,323.18,543.52
2023-02-15,114.27,83.9,319.99,327.58,183.31,156.14,323.53,65.13,1077.76,315.53,713.62,512.08,120.63,850.87,143.31,449.27,317.42,370.29,122.66,142.73,596.1,150.81,51.34,361.84,275.16,551.94,326.89,549.92
2023-02-16,113.91,83.64,316.9,307.88,181.19,155.19,320.52,64.55,1071.0,311.7,706.42,505.77,119.7,839.59,141.58,447.47,313.41,368.66,121.17,141.26,587.66,147.64,50.25,358.81,264.47,543.46,322.39,540.75
2023-02-17,115.24,83.95,305.4,305.02,181.19,155.29,319.17,64.17,1077.67,315.29,712.49,505.22,119.96,837.38,140.17,442.48,312.77,372.35,123.28,143.08,581.1,145.67,49.91,362.54,270.04,540.48,321.93,538.28
2023-02-20,115.24,83.95,305.4,305.02,181.19,155.29,319.17,64.17,1077.67,315.29,712.49,505.22,119.96,837.38,140.17,442.48,312.77,372.35,123.28,143.08,581.1,145.67,49.91,362.54,270.04,540.48,321.93,538.28
2023-02-21,114.83,81.87,303.83,294.93,177.09,153.16,312.52,64.17,1056.58,311.34,696.32,493.3,117.55,812.8,137.71,437.19,302.01,369.85,123.05,143.03,564.23,142.7,48.61,355.74,257.05,522.45,315.94,520.3
2023-02-22,112.55,82.29,301.6,297.3,176.56,153.34,309.68,64.18,1054.41,310.73,695.26,492.73,117.68,805.77,139.09,434.97,304.44,370.33,123.34,141.26,563.92,142.72,49.39,354.54,260.05,523.76,316.94,522.49
2023-02-23,113.04,81.46,306.26,300.49,177.11,152.92,311.91,64.32,1058.47,310.97,697.55,496.56,117.57,817.02,139.8,431.1,307.19,371.41,122.9,139.31,576.41,143.23,49.74,352.8,259.87,526.73,315.68,522.21
2023-02-24,112.45,80.78,306.78,292.05,177.22,153.14,306.61,62.77,1044.58,306.95,691.93,493.48,117.51,815.23,141.71,427.35,306.2,369.36,121.87,139.1,566.76,140.53,49.75,352.51,254.63,520.12,311.06,514.82
2023-02-27,111.07,80.87,307.87,305.11,177.12,152.98,306.83,62.31,1042.66,306.16,695.55,494.59,117.74,832.96,142.01,431.53,307.05,369.01,121.9,138.11,570.49,141.09,49.19,349.95,264.46,522.34,312.82,515.79
2023-02-28,110.5,80.37,303.7,306.68,177.39,153.56,306.32,62.01,1037.7,303.71,694.51,494.76,117.89,827.9,142.29,438.3,306.55,365.44,120.99,137.99,569.76,141.21,48.95,344.34,262.73,524.56,311.46,516.51
2023-03-01,109.83,79.4,309.49,318.24,176.67,153.01,302.27,61.71,1032.59,304.85,698.3,494.2,117.96,831.53,143.01,447.89,307.32,362.14,121.01,137.03,564.89,140.26,48.13,338.62,260.21,522.54,310.82,506.43
2023-03-02,110.45,79.6,312.26,315.28,174.93,152.18,305.62,61.88,1042.72,304.93,705.86,497.36,119.14,843.48,144.62,452.61,309.72,366.3,122.89,138.28,569.31,142.51,48.18,344.27,251.08,527.62,314.46,508.78
2023-03-03,110.76,80.01,316.52,326.71,177.86,153.34,310.43,62.21,1058.04,307.91,715.27,504.53,120.75,845.5,146.83,460.99,312.76,367.07,123.69,138.9,583.47,145.45,49.0,350.0,259.17,535.2,318.39,517.27
2023-03-06,109.77,79.92,315.91,332.58,177.07,153.21,309.08,62.98,1050.41,308.32,712.89,504.2,121.84,839.52,144.3,450.78,305.51,368.32,122.9,138.86,585.87,146.1,49.22,351.53,255.05,527.34,317.96,514.44
2023-03-07,110.57,78.91,310.62,330.42,172.13,151.09,301.91,62.85,1032.91,304.0,704.38,495.83,119.93,828.33,141.84,436.85,302.35,365.29,120.6,137.49,578.38,144.51,48.55,346.2,248.32,523.53,313.49,510.51
