Date,KO.N,WMT.OQ,AMGN.OQ,CAT.N,VZ.N,CRM.N,JNJ.N,MCD.N,MSFT.OQ,V.N,AXP.N,GS.N,BA.N,CVX.N,MMM.N,PG.N,CSCO.OQ,AMZN.OQ,JPM.N,NVDA.OQ,UNH.N,HD.N,TRV.N,NKE.N,SHW.N,MRK.N,DIS.N,IBM.N,HON.OQ,AAPL.OQ
2014-10-29,40.96,25.463308,158.88,100.19,49.83,60.97,105.56,92.73,46.62,53.665,88.34,186.08,123.08,117.14,126.255686,86.54,24.1,14.706,59.29,0.470125,92.96,96.42,99.42,45.975,73.949926,53.588161,89.53,156.131107,85.253949,26.835
2014-10-30,41.4,25.483308,161.58,100.16,49.9,61.72,107.04,93.38,46.05,59.1625,88.74,186.97,123.82,117.2,127.167008,86.94,24.08,14.9535,59.39,0.46725,93.88,97.52,100.0,46.5,75.053258,54.646575,90.22,156.981203,85.738296,26.745
2014-10-31,41.88,25.423308,162.18,101.41,50.25,63.99,107.78,93.73,46.95,60.3575,89.95,189.99,124.91,119.95,128.563253,87.27,24.47,15.273,60.48,0.4885,95.01,97.52,100.8,46.485,76.519923,55.247296,91.38,157.028962,86.213673,27.0
2014-11-03,41.81,25.426641,161.56,100.22,50.39,63.59,107.46,93.61,47.44,60.385,90.85,190.83,126.03,116.78,128.170298,87.38,24.58,15.286,60.88,0.49675,94.86,96.09,99.95,46.725,76.42659,56.181752,91.71,156.990755,85.801081,27.35
2014-11-04,41.82,25.753308,160.41,98.61,50.33,63.57,108.62,94.47,47.57,60.7425,91.38,190.27,125.84,115.37,129.633429,88.64,24.88,15.1405,60.25,0.50325,94.98,95.96,101.13,46.975,76.089924,56.610839,90.35,155.357425,85.469214,27.15
2014-11-05,42.31,25.899974,158.94,99.41,50.34,61.91,108.82,94.64,47.86,62.3825,92.42,189.84,124.22,117.05,130.168517,89.0,25.15,14.826,61.15,0.50325,95.8,95.78,101.49,47.34,76.79659,56.801544,91.0,154.564638,86.742866,27.215
2014-11-06,42.29,25.936641,160.35,100.91,50.28,63.09,109.01,94.66,48.7,62.5225,91.58,191.0,124.58,118.53,130.469504,88.9,25.26,14.832,61.23,0.5055,96.21,97.29,101.91,47.3,77.739922,56.505951,92.0,154.220779,86.742866,27.175
2014-11-07,42.32,26.25664,160.25,101.76,50.86,63.97,108.2,95.1,48.68,63.1075,92.26,190.71,124.45,118.8,130.887541,89.13,25.33,14.993,61.47,0.49475,93.61,97.65,102.37,46.89,78.679921,56.582233,90.0,154.803429,86.796682,27.2525
2014-11-10,42.39,26.479974,163.09,102.21,50.72,64.45,108.82,95.11,48.89,62.5525,92.4,191.8,124.64,117.92,131.815585,89.45,25.15,15.2555,61.93,0.5005,94.75,98.16,102.99,47.48,78.906588,56.076864,89.78,156.159762,87.245151,27.2075
2014-11-11,42.51,26.33664,162.42,102.53,50.61,64.06,108.91,95.14,48.87,62.4325,91.74,191.88,125.36,118.44,131.355743,89.67,25.15,15.6005,61.37,0.4945,95.69,98.14,102.94,47.44,79.206587,56.610839,89.98,155.978281,86.985039,27.425
2014-11-12,42.71,26.399974,161.93,102.99,50.82,63.77,108.75,95.33,48.78,62.9875,91.55,190.18,125.87,117.65,131.832306,89.48,25.11,15.5755,60.56,0.491125,95.68,98.49,103.06,47.905,79.366587,56.553627,89.9,154.660155,87.011948,27.8125
2014-11-13,42.79,27.646639,160.85,101.11,51.2,63.16,109.07,95.48,49.61,62.73,91.07,190.24,128.53,116.45,132.392476,88.6,25.68,15.824,60.23,0.48875,95.9,99.0,103.23,48.06,79.876587,56.772938,90.49,155.491148,87.056794,28.205
2014-11-14,42.73,27.653306,157.68,101.34,51.5,63.91,108.16,96.21,49.58,62.21,90.67,189.98,128.86,116.32,132.810514,88.11,26.32,16.391,60.28,0.494625,95.11,98.24,102.43,47.75,79.883253,56.324781,90.8,156.799722,86.814621,28.545
2014-11-17,42.92,27.856639,159.14,101.7,51.4,62.51,108.3,95.97,49.46,62.45,90.13,189.93,128.42,115.75,132.676742,87.84,26.465,16.1525,60.38,0.492375,96.47,98.03,102.75,48.03,79.76992,56.696656,90.41,156.799722,86.581417,28.4975
2014-11-18,43.53,27.929972,162.24,102.04,51.22,62.47,108.83,96.41,48.74,62.4325,90.58,189.64,130.66,115.47,133.897411,87.95,26.595,16.2465,60.53,0.50425,98.19,95.98,102.85,48.235,80.43992,57.106672,90.28,154.6315,86.850499,28.8675
2014-11-19,44.22,28.329972,162.64,101.3,50.49,61.02,108.76,96.56,48.22,62.465,90.5,189.19,131.61,116.47,132.793792,88.73,26.59,16.327,60.6,0.50025,96.86,96.7,103.03,48.475,80.283253,56.868291,89.82,154.192125,86.617295,28.6675
2014-11-20,44.25,28.193305,162.68,102.09,50.19,58.3,108.18,96.64,48.7,62.9175,90.62,189.75,131.7,117.31,133.236912,88.47,26.81,16.527,60.12,0.5085,96.85,97.57,103.46,48.65,80.746586,56.620374,88.9,153.437545,86.760805,29.0775
2014-11-21,44.5,28.216638,162.81,106.45,50.21,58.19,107.86,96.68,47.98,63.555,90.39,189.59,132.78,118.58,133.905772,88.6,26.88,16.6315,60.45,0.511375,96.71,98.28,103.81,48.71,80.683253,56.887361,88.96,153.704991,88.106212,29.1175
2014-11-24,44.27,28.466638,164.18,105.96,49.5,58.09,106.88,97.17,47.59,63.655,91.04,190.07,134.61,117.59,133.671671,88.11,27.03,16.782,60.96,0.5145,96.9,98.4,103.79,48.975,80.676586,56.496416,90.58,154.879843,88.142089,29.65625
2014-11-25,44.43,28.316638,162.24,106.24,49.34,59.34,106.7,97.0,47.47,64.315,91.4,188.86,134.81,116.15,132.150015,88.8,27.28,16.752,60.3,0.51425,97.9,97.01,103.43,48.645,79.93992,56.582233,91.65,154.507329,88.689221,29.4
2014-11-26,44.29,28.326638,164.72,105.79,50.04,59.23,107.21,96.22,47.75,64.315,91.45,188.52,134.78,115.11,132.359033,88.88,27.425,16.6785,60.34,0.522875,98.11,97.7,104.37,48.9,80.19992,56.973179,91.92,154.68881,88.868609,29.75
2014-11-28,44.83,29.179971,165.31,100.6,50.59,59.87,108.25,96.81,47.81,64.5475,92.42,188.41,134.36,108.87,133.847247,90.43,27.64,16.932,60.16,0.52425,98.63,99.4,104.45,49.645,81.619918,57.59297,92.51,154.898946,88.85964,29.7325
2014-12-01,44.55,28.739971,166.41,99.0,50.03,59.08,108.03,95.78,48.62,64.5375,92.14,188.2,132.39,111.73,132.233622,90.08,27.59,16.3,60.0,0.5145,99.06,98.88,104.44,48.845,81.023252,57.707394,92.7,154.297193,87.361753,28.7675
2014-12-02,44.54,28.799971,169.28,99.51,49.11,59.25,108.51,95.11,48.46,65.0025,93.0,190.19,132.28,114.02,134.273645,91.07,27.82,16.3155,61.08,0.51525,99.83,98.16,104.4,49.02,81.516585,57.95531,93.47,155.376528,87.774345,28.6575
2014-12-03,43.8,28.313305,168.07,100.18,48.79,58.88,107.72,95.5,48.08,65.4,91.25,190.95,131.97,113.71,135.66153,90.0,27.95,15.825,61.54,0.5285,100.8,98.59,105.19,49.25,82.149918,57.764605,93.11,157.143581,89.666884,28.9825
2014-12-04,43.5,28.253305,166.55,99.67,48.78,58.95,107.56,95.66,48.84,65.285,91.83,191.95,131.32,112.28,135.66153,90.58,27.77,15.8465,61.38,0.52375,99.67,98.95,105.1,49.525,82.569917,58.088804,93.23,156.694654,89.030058,28.8725
2014-12-05,43.53,28.039972,169.24,98.78,48.61,58.85,108.51,96.31,48.42,65.8375,92.65,195.45,132.21,110.87,135.66989,90.38,27.5,15.6315,62.7,0.52675,100.33,99.64,105.2,49.665,82.289918,58.632314,93.76,155.949626,89.415741,28.75
2014-12-08,43.14,28.076639,171.64,95.25,48.9,56.41,108.52,92.61,47.695,65.775,93.56,196.62,130.28,106.8,134.54955,90.76,27.23,15.332,62.67,0.52,99.92,100.43,105.84,48.86,83.166584,59.004189,93.8,154.602845,88.57262,28.1
2014-12-09,42.04,27.853305,169.39,95.45,46.92,56.14,108.05,91.36,47.59,66.035,93.36,196.89,129.66,107.01,134.465942,90.71,27.42,15.625,62.45,0.51825,101.02,99.64,105.02,48.515,83.19325,57.221095,92.94,155.68218,89.083874,28.53
2014-12-10,41.6,27.659972,165.39,93.02,46.18,55.32,106.24,90.0,46.9,65.43,92.75,192.0,124.64,104.86,132.300508,90.0,26.87,15.292,60.68,0.50675,99.09,98.94,104.26,48.83,82.266584,57.192489,91.63,153.313374,87.451447,27.9875
2014-12-11,41.53,27.943305,166.08,92.69,46.36,55.48,106.72,90.97,47.17,65.78,93.13,193.54,123.37,104.91,133.061336,90.41,26.99,15.368,61.14,0.5065,99.73,100.27,104.57,48.465,84.736582,56.582233,91.75,153.848265,87.801253,27.905
2014-12-12,40.91,27.936639,164.53,90.5,45.58,55.07,104.43,90.62,46.95,64.195,91.0,188.82,120.77,102.38,131.364104,89.55,26.855,15.366,60.04,0.49075,98.76,99.78,103.16,48.085,82.413251,55.037521,91.49,148.413382,85.998408,27.4325
2014-12-15,40.57,27.979972,159.6,89.75,45.42,55.41,103.96,88.46,46.67,64.175,90.04,185.54,122.08,100.86,131.138364,89.2,26.68,15.3035,59.16,0.48925,98.27,100.05,103.09,47.715,82.206584,54.303306,90.9,146.197402,85.935622,27.05625
2014-12-16,40.39,27.653306,159.44,89.34,45.53,53.79,102.76,88.72,45.16,63.3525,88.24,183.31,124.25,101.7,132.977729,89.36,26.585,14.753,58.43,0.483625,95.85,97.06,103.08,46.605,81.886585,54.160277,90.17,144.621381,86.446877,26.68625
2014-12-17,41.55,28.076639,163.48,89.75,46.44,57.0,104.07,91.65,45.74,64.77,90.44,185.03,125.06,106.02,134.273645,90.7,26.81,14.944,59.77,0.5035,99.14,98.94,104.41,47.25,84.109916,54.951703,91.38,145.118067,87.594957,27.3525
2014-12-18,42.39,28.646638,168.48,91.69,47.05,59.33,106.81,93.67,47.52,66.04,93.17,191.61,125.67,109.03,138.203198,92.0,27.65,14.8865,61.48,0.5055,102.24,100.67,105.95,48.54,85.703248,56.238963,92.61,150.61026,90.258863,28.1625
2014-12-19,41.95,28.386638,170.17,91.71,47.02,59.86,105.55,93.22,47.66,65.4175,92.9,193.28,126.23,112.93,138.353691,92.05,27.77,14.995,61.93,0.5105,102.49,101.93,105.75,47.42,86.689913,56.811079,92.89,151.403046,90.73424,27.945
2014-12-22,42.35,28.793305,164.53,92.32,47.51,59.86,106.74,93.89,47.98,66.0525,93.62,194.44,128.22,112.03,139.850265,92.6,28.22,15.327,61.94,0.5195,103.04,103.5,106.31,47.965,87.216579,56.219893,94.2,154.201676,90.779087,28.235
2014-12-23,42.97,28.886638,157.52,93.5,47.67,60.5,104.28,94.22,48.45,66.315,93.82,195.5,130.03,113.95,139.515835,93.29,28.25,15.31425,62.48,0.51625,102.85,103.76,106.95,47.985,87.696579,54.551222,94.69,154.965807,91.469729,28.135
2014-12-24,42.94,28.809971,160.67,93.72,47.67,60.33,104.59,93.83,48.14,66.9075,94.08,195.89,131.24,113.47,139.591082,93.14,28.3,15.1515,62.48,0.51425,102.68,103.56,106.72,48.145,88.183245,54.789604,94.42,154.564638,91.45179,28.0025
2014-12-26,42.96,28.969971,163.46,94.23,47.86,60.8,105.06,94.78,47.88,66.655,94.29,195.45,131.63,113.25,139.00583,93.46,28.35,15.4545,62.55,0.51475,102.55,103.75,106.7,48.415,88.283245,55.094732,95.03,155.061324,91.155801,28.4975
2014-12-29,42.86,28.879971,162.85,93.71,47.55,60.35,105.33,95.04,47.45,66.3575,94.27,196.19,132.29,113.32,139.382063,92.64,28.46,15.602,62.96,0.514,102.33,104.53,106.95,48.65,88.266578,55.047056,95.5,153.313374,91.191678,28.4775
2014-12-30,42.76,28.929971,160.63,92.59,47.33,59.43,105.36,94.25,47.02,66.1375,94.27,195.71,131.83,113.11,138.654678,92.4,28.36,15.515,63.15,0.50925,102.85,104.27,106.93,48.44,88.309912,54.970774,94.7,152.873998,90.339587,28.13
2014-12-31,42.22,28.626638,159.29,91.53,46.78,59.31,104.57,93.7,46.45,65.55,93.04,193.83,129.98,112.18,137.383844,91.09,27.815,15.5175,62.58,0.50125,101.09,104.97,105.85,48.075,87.679912,54.150742,94.19,153.246512,89.622037,27.595
2015-01-02,42.14,28.633305,159.89,91.88,46.96,59.24,104.52,93.26,46.76,66.255,93.02,194.41,129.95,112.58,137.166465,90.44,27.61,15.426,62.49,0.50325,100.78,103.43,105.44,47.515,87.479913,54.532152,93.75,154.793878,89.900088,27.3325
2015-01-05,42.14,28.549971,157.99,87.03,46.57,58.17,103.79,92.23,46.325,64.7925,90.56,188.34,129.05,108.08,134.072987,90.01,27.06,15.1095,60.55,0.49475,99.12,101.26,104.17,46.75,87.219913,55.342649,92.38,152.35821,88.186936,26.5625
2015-01-06,42.46,28.769971,152.9,86.47,47.04,57.2,103.28,92.4,45.65,64.375,88.63,184.53,127.53,108.03,132.643299,89.6,27.05,14.7645,58.98,0.47975,98.92,100.95,103.24,46.475,86.95658,57.516688,91.89,149.072445,87.98064,26.565
2015-01-07,42.99,29.533304,158.24,87.81,46.19,56.93,105.56,94.01,46.23,65.2375,90.3,187.28,129.51,107.94,133.604785,90.07,27.3,14.921,59.07,0.478375,99.93,104.41,105.0,47.435,88.439912,58.746737,92.83,148.098178,88.617466,26.9375
2015-01-08,43.51,30.156637,157.67,88.71,47.18,58.59,106.39,94.36,47.59,66.1125,91.58,190.27,131.8,110.41,136.806952,91.1,27.51,15.023,60.39,0.4965,104.7,106.72,107.18,48.53,90.859909,59.929109,93.79,151.317081,90.231955,27.9725
2015-01-09,43.03,29.783304,155.73,87.65,46.76,58.16,104.94,93.21,47.19,65.1325,90.42,187.35,131.54,108.21,135.126442,90.25,27.79,14.8465,59.34,0.4985,103.72,104.89,105.83,47.995,91.473242,59.652587,94.25,151.976144,88.734068,28.0025
2015-01-12,42.64,30.006637,156.22,86.89,47.08,57.73,104.58,93.01,46.6,65.005,89.5,185.07,130.87,105.88,134.390696,89.92,28.05,14.5705,58.83,0.49225,102.55,104.42,105.2,47.93,90.366576,59.40467,94.46,149.425856,88.303538,27.3125
2015-01-13,42.63,29.76997,155.14,86.37,47.18,57.97,104.76,92.83,46.355,65.195,89.23,184.93,131.17,104.2,134.290367,90.3,28.095,14.737,58.84,0.491375,103.07,103.73,105.36,47.505,89.713244,59.299782,95.19,149.779267,88.931395,27.555
2015-01-14,42.56,28.869971,155.16,86.07,46.97,57.25,104.0,91.54,45.955,63.89,87.07,180.23,130.38,103.9,133.638228,89.99,27.92,14.6635,56.81,0.4935,103.33,102.64,103.77,46.855,89.73991,59.728869,94.23,148.814551,88.518803,27.45
2015-01-15,42.38,29.126638,151.92,84.32,47.1,55.11,102.49,91.38,45.48,63.2825,85.88,178.49,130.14,102.67,133.487735,89.86,27.41,14.3475,54.99,0.49,104.46,101.01,104.21,46.405,90.196576,59.004189,94.35,147.639699,87.101641,26.705
2015-01-16,42.53,28.923304,158.43,83.86,47.99,56.64,104.04,91.49,46.24,63.7375,86.04,177.23,130.78,105.12,135.44415,91.25,27.68,14.537,55.93,0.499,105.77,104.12,106.54,46.495,91.273242,60.100744,95.18,150.094471,88.097242,26.4975
2015-01-20,43.16,28.896638,157.6,83.97,48.18,57.29,101.29,90.8,46.39,64.21,87.26,175.63,131.22,106.47,135.393986,91.19,28.07,14.472,55.71,0.5005,105.62,103.25,105.84,46.805,90.836576,59.700263,94.74,149.91299,88.778915,27.18
2015-01-21,43.36,28.879971,157.38,85.37,48.25,57.71,101.9,90.34,45.92,64.32,87.67,177.15,132.41,108.16,135.895631,90.73,27.84,14.8625,55.89,0.5075,109.32,103.53,105.01,46.755,91.073242,59.271176,94.17,145.270893,89.021088,27.3875
2015-01-22,43.78,29.433304,159.57,86.82,47.8,58.0,103.76,90.89,47.13,64.4,84.37,182.04,135.64,108.92,138.696482,91.62,28.5,15.516,57.59,0.51625,113.85,106.07,108.17,47.925,92.369908,59.681192,95.15,148.422934,89.14666,28.1
2015-01-23,43.31,29.503304,159.81,85.61,47.15,58.62,102.2,89.56,47.18,64.5725,84.13,180.49,134.62,106.85,137.133022,90.08,28.21,15.6195,56.68,0.51775,112.0,105.37,107.0,48.08,91.336575,59.58584,94.72,148.881413,91.936137,28.245
2015-01-26,43.0,29.543304,159.73,86.03,46.96,59.78,102.26,90.67,47.01,64.1325,83.3,180.42,134.07,108.88,137.316958,89.58,27.97,15.483,56.77,0.515375,111.61,106.36,107.07,48.175,91.763242,59.900503,94.97,149.349443,91.389005,28.275
2015-01-27,42.39,29.176637,158.89,79.85,46.35,57.79,102.09,89.57,42.66,62.7475,82.4,176.49,132.48,108.26,136.806952,86.49,26.9,15.3375,56.2,0.49075,110.01,105.16,106.05,47.25,91.393242,59.652587,93.97,146.780052,90.501036,27.285
2015-01-28,41.92,28.939971,154.64,80.01,46.05,56.35,101.48,88.78,41.19,61.59,81.73,173.05,139.64,103.71,137.066136,85.15,26.805,15.1955,54.75,0.48275,108.46,104.74,104.58,46.655,90.30991,58.594173,92.67,144.755104,89.532343,28.8275
2015-01-29,42.1,29.239971,156.37,80.0,46.11,58.1,102.38,93.27,42.01,62.0,82.0,175.99,147.78,103.0,138.89714,85.67,27.22,15.589,55.67,0.4945,109.39,107.62,104.54,47.435,91.623242,59.204429,93.22,148.508899,89.846271,29.725
2015-01-30,41.17,28.326638,152.26,79.97,45.71,56.45,100.14,92.44,40.4,63.7275,80.69,172.41,145.37,102.53,135.694973,84.29,26.365,17.7265,54.38,0.480125,106.25,104.42,102.82,46.125,90.423243,57.478547,90.96,146.436193,87.684651,29.29
2015-02-02,41.59,28.569971,152.5,80.84,46.98,57.28,100.83,92.51,41.28,63.835,82.13,175.49,146.26,106.06,137.467452,85.12,26.83,18.2235,55.47,0.4905,107.29,104.43,104.58,45.96,90.953242,58.050663,91.93,147.725664,89.487496,29.6575
2015-02-03,41.63,28.729971,152.23,83.92,47.83,58.61,102.46,93.92,41.6,64.9475,83.73,180.24,147.34,109.53,138.738286,85.95,27.12,18.1775,56.72,0.50275,107.81,107.24,106.04,46.675,91.189909,58.184157,94.1,151.364839,90.832903,29.6625
2015-02-04,41.68,28.883304,151.45,81.95,47.8,58.99,101.36,94.05,41.84,66.2225,83.61,178.78,147.22,108.35,137.793521,85.79,26.69,18.2375,56.38,0.504,107.92,108.41,106.73,46.27,91.366575,56.30571,101.28,149.922541,90.366495,29.89
2015-02-05,41.79,29.093304,153.36,83.57,47.86,59.26,102.46,94.34,42.45,67.95,84.73,180.77,148.6,109.31,139.248291,86.7,27.26,18.6945,56.77,0.512125,108.82,108.99,107.41,46.67,92.633241,56.420133,102.64,150.829947,91.792627,29.985
2015-02-06,41.45,29.109971,151.4,83.21,49.33,59.17,101.1,93.99,42.41,66.855,85.01,183.43,148.0,109.61,138.846975,85.61,27.24,18.714,57.89,0.51,107.6,109.04,107.2,45.895,93.436573,56.057794,102.02,149.693302,91.263433,29.7325
2015-02-09,41.23,28.636638,150.01,84.67,49.09,57.98,99.78,92.72,42.36,66.365,84.98,182.22,147.58,110.43,137.818603,85.05,27.12,18.528,57.82,0.5095,106.49,108.34,105.77,45.585,91.463242,55.619172,101.73,148.766793,91.119923,29.93
2015-02-10,42.4,29.096638,152.57,83.9,49.51,58.79,100.35,94.02,42.6,66.1375,85.84,184.56,148.04,110.18,138.637957,85.39,27.49,18.64975,58.46,0.52375,108.97,110.67,106.52,46.375,93.35324,56.115005,101.92,151.450804,91.88232,30.505
2015-02-11,42.37,28.779971,153.11,83.41,49.81,58.8,100.38,94.21,42.38,66.4975,86.01,187.65,147.92,109.98,137.517616,85.64,26.93,18.757,58.37,0.52025,109.85,110.31,107.77,45.655,92.649907,56.010117,101.87,151.106945,91.873351,31.22
2015-02-12,42.17,28.629971,153.18,83.53,49.52,61.26,98.44,95.09,43.09,67.7275,80.48,189.78,148.09,110.86,138.713203,86.03,29.46,18.8585,59.57,0.5575,109.84,112.16,108.04,46.0,94.339906,56.143611,103.58,151.412597,92.833075,31.615
2015-02-13,41.99,28.603305,153.48,85.13,49.31,62.85,99.62,95.65,43.87,67.4075,78.08,189.0,149.73,112.78,138.738286,85.9,29.43,19.0915,59.67,0.55775,109.44,111.89,108.0,46.02,94.999905,56.076864,104.17,153.208306,93.62238,31.77
2015-02-17,41.81,28.653305,154.24,85.38,49.18,62.07,100.44,94.35,43.58,67.7175,79.08,190.02,149.92,112.4,139.557639,85.49,29.31,18.7715,60.1,0.559375,109.76,112.0,108.0,45.93,95.366571,56.057794,104.12,153.743197,93.281544,31.9575
2015-02-18,41.73,28.763305,155.78,84.8,48.94,63.0,99.96,94.58,43.53,67.28,79.78,188.67,151.17,110.44,139.958955,86.26,29.49,18.6685,59.37,0.553,109.77,111.99,107.98,46.81,96.016571,56.067329,103.86,154.918049,93.837645,32.17875
2015-02-19,42.11,27.839972,156.05,83.3,48.91,62.81,100.7,94.19,43.5,67.275,78.4,189.11,153.75,108.35,139.699772,85.21,29.31,18.94975,59.23,0.554375,110.03,110.94,107.99,46.85,95.586571,55.590566,103.89,156.541828,93.9094,32.1125
2015-02-20,41.97,28.099972,157.66,84.44,48.97,63.74,100.26,94.19,43.855,68.25,79.83,191.51,158.31,108.6,140.560929,84.87,29.61,19.183,59.8,0.558375,112.62,112.24,107.82,47.465,96.583237,55.638242,104.55,156.312589,94.501379,32.37375
2015-02-23,41.85,28.199972,158.42,83.49,48.77,62.58,100.18,94.31,44.15,68.2525,80.3,190.31,154.74,107.86,141.137821,85.39,29.63,19.007,59.35,0.554,116.4,112.28,107.08,47.505,96.519903,55.590566,104.99,155.605767,93.62238,33.25
2015-02-24,42.13,28.189972,157.37,84.5,49.22,61.93,100.7,94.98,44.09,68.1175,80.86,192.22,154.38,107.96,141.397004,85.5,29.63,18.9295,60.82,0.55775,115.43,116.75,107.55,47.71,96.873236,55.647777,104.67,157.439682,93.550625,33.0425
2015-02-25,42.05,27.856639,158.08,85.15,49.2,62.87,101.21,98.66,43.99,68.2525,82.17,191.72,153.01,108.58,141.204707,85.46,29.49,19.2685,61.14,0.5535,114.05,116.31,106.91,48.41,95.916571,55.771736,105.57,155.510251,93.631349,32.1975
2015-02-26,42.46,27.933305,158.97,83.8,49.37,70.24,102.8,99.51,44.055,68.4375,83.25,192.2,151.73,107.06,141.806681,85.17,29.91,19.24,61.58,0.555,113.66,115.38,107.82,48.495,95.899904,56.219893,104.56,153.657233,92.958646,32.60375
2015-02-27,43.3,27.976639,157.72,82.9,49.45,69.38,102.51,98.9,43.85,67.8275,81.59,189.79,150.85,106.68,141.004049,85.13,29.51,19.008,61.28,0.5515,113.63,114.75,107.44,48.56,95.066572,55.819412,104.08,154.679258,92.187279,32.115
2015-03-02,43.2,27.986639,159.63,83.0,49.47,68.46,103.22,100.0,43.88,69.5725,82.03,191.79,153.8,105.9,142.550788,85.41,30.19,19.28275,61.77,0.564875,114.4,116.12,107.9,49.375,96.963236,55.857553,105.89,153.284719,93.801768,32.2725
2015-03-03,42.95,27.789972,158.56,82.84,49.55,66.95,102.34,99.74,43.28,68.825,81.91,191.27,155.57,105.16,140.68634,85.16,29.54,19.2305,61.97,0.5545,112.86,116.07,107.4,48.985,95.309905,55.628707,106.35,153.810059,93.317421,32.34
2015-03-04,42.5,27.526639,159.19,81.73,49.07,64.88,101.65,100.25,43.055,68.4375,80.63,189.67,154.35,105.16,139.758297,84.35,29.33,19.136,62.13,0.56075,113.82,114.76,106.88,48.76,95.303238,55.190085,105.57,152.272245,92.429453,32.135
2015-03-05,42.4,27.856639,159.6,81.51,48.92,65.59,102.52,99.11,43.11,68.5325,81.15,190.08,154.47,104.73,140.101088,84.63,29.3,19.3915,62.0,0.5715,114.79,115.91,107.6,49.23,96.389904,55.285437,105.03,153.953334,92.501208,31.6025
2015-03-06,41.52,27.529972,154.88,80.06,48.29,64.56,100.11,97.13,42.36,67.335,80.31,186.91,153.12,103.55,137.417287,82.66,28.925,19.0045,60.89,0.56375,112.88,114.45,105.8,48.455,95.479905,54.198418,103.82,151.393494,91.371066,31.65
2015-03-09,41.39,27.626639,155.01,80.81,48.23,65.48,100.66,97.71,42.85,67.855,80.51,187.93,154.75,103.95,139.097798,83.09,29.36,18.928,61.5,0.56525,114.9,115.25,106.72,48.715,95.246571,54.598899,105.26,153.561716,92.510177,31.785
2015-03-10,40.69,27.356639,153.58,79.91,47.51,63.76,99.53,96.29,42.03,66.3,79.11,182.71,152.42,102.91,135.66153,81.54,28.66,18.4755,59.96,0.574875,112.46,112.56,104.73,48.255,93.819906,53.950501,103.09,150.734431,90.743209,31.1275
2015-03-11,40.1,26.89664,152.7,79.7,47.68,63.68,98.32,94.96,41.98,66.1875,79.45,184.18,151.17,103.54,135.21841,81.39,28.26,18.3185,60.24,0.572,112.72,113.07,105.67,47.67,93.649906,53.454668,102.89,149.769715,90.276802,30.56
2015-03-12,40.57,27.299973,154.25,80.19,48.73,64.95,99.83,96.25,41.02,67.395,81.56,189.95,152.04,102.42,137.509255,82.09,28.24,18.712,61.37,0.56675,114.88,116.1,107.83,48.52,95.076572,53.559555,107.17,150.896809,91.900259,31.1125
2015-03-13,39.91,27.299973,154.26,79.23,48.84,64.6,99.21,96.35,41.38,66.2575,80.6,189.34,151.57,101.62,136.062846,81.83,27.94,18.529,61.0,0.5675,115.25,114.82,106.72,47.905,95.079905,53.588161,106.44,147.362702,90.743209,30.8975
2015-03-16,40.29,27.763306,163.03,79.97,49.27,66.43,101.06,97.15,41.56,67.255,81.5,191.9,153.67,103.13,138.964026,83.56,28.3,18.6675,61.85,0.57425,118.52,116.5,108.93,48.22,96.046571,54.465405,107.37,150.037161,92.187279,31.2375
2015-03-17,40.51,27.539972,163.07,78.45,48.95,67.55,99.89,96.17,41.695,66.125,81.06,190.57,154.51,103.17,137.308597,82.85,28.15,18.596,61.61,0.58125,117.6,115.58,108.75,48.27,95.349905,53.845613,106.96,149.922541,91.676025,31.76
2015-03-18,40.6,27.509972,166.54,81.33,49.54,68.55,101.46,97.0,42.5,66.9175,81.86,192.32,155.73,106.7,139.181405,83.75,28.15,18.75675,61.75,0.57175,119.96,116.08,109.52,48.755,94.266572,54.970774,107.97,152.644759,93.138034,32.1175
2015-03-19,40.02,27.173306,169.11,80.09,49.3,68.88,101.69,95.98,42.285,66.81,81.54,189.97,154.11,104.75,138.504185,83.38,28.26,18.662,61.2,0.580375,120.76,115.16,109.11,49.16,94.829905,55.504748,107.37,152.644759,92.402544,31.87375
2015-03-20,40.65,27.746639,170.1,81.19,49.56,67.69,102.4,97.05,42.88,67.41,82.7,193.13,154.5,107.03,139.198127,84.74,28.44,18.9245,61.75,0.58675,119.14,117.49,109.73,50.99,96.66657,55.857553,108.43,155.577112,94.537257,31.475
2015-03-23,40.62,27.769972,166.54,81.09,49.64,67.66,102.98,98.62,42.855,67.08,82.2,191.96,152.81,105.92,138.89714,84.86,28.405,18.7555,61.14,0.56775,119.04,116.07,109.62,50.73,95.953237,56.000582,108.22,157.248649,93.550625,31.8025
2015-03-24,40.47,27.683306,166.01,80.48,49.41,67.37,101.96,99.36,42.9,67.1,81.37,191.28,151.65,104.2,139.055994,83.92,28.0,18.7045,60.46,0.56,118.12,116.15,109.23,50.325,95.286571,55.905229,107.11,155.691732,93.33536,31.6725
2015-03-25,40.45,27.10664,160.62,79.86,48.73,65.78,100.34,98.14,41.46,65.73,80.11,187.35,148.23,105.67,136.029403,83.01,27.46,18.548,59.61,0.526,116.54,113.68,107.61,49.495,93.78324,55.552425,105.0,152.062109,91.424882,30.845
