Model,Covariance Type,#Rolling Windows,Mean Return,Forecasted Std
HRP,Historical,33,-0.0024754715840518806,0.007008721329411189
MVP,GARCH,33,-0.0018432422405963613,0.004959813975025715
MVP,Historical,33,-0.0015948004066299953,0.005393194230786851
ERC,GARCH,33,-0.0031801474435186527,0.007561350477495425
ERC,Historical,33,-0.0030906543577386173,0.00815545913655554
Naive,N/A,33,-0.0037325790196006347,0.009863774096876183
HRP,GARCH,34,-0.0054516424656959,0.006730335899787748
HRP,Historical,34,-0.005843383309112921,0.006955441919489542
MVP,GARCH,34,-0.004913417415009459,0.00519397764489781
MVP,Historical,34,-0.004954400478705483,0.005426609212379482
ERC,GARCH,34,-0.005453768040333427,0.007995113939248863
ERC,Historical,34,-0.005670321446627867,0.008251361146997526
Naive,N/A,34,-0.005331688546467836,0.009950667105417508
HRP,GARCH,35,-0.010078460631989583,0.009457060469507866
HRP,Historical,35,-0.0096830772306949,0.007280915678884099
MVP,GARCH,35,-0.011283347464881932,0.007454565417282805
MVP,Historical,35,-0.011587561131202951,0.005605335412391901
ERC,GARCH,35,-0.009506043842484203,0.010670971619805786
ERC,Historical,35,-0.009182219610146772,0.008559175431443118
Naive,N/A,35,-0.008622465887365136,0.01023132348272342
HRP,GARCH,36,0.003979653329789935,0.01557846583219553
HRP,Historical,36,0.005361335998765956,0.00806761480426102
MVP,GARCH,36,0.005210101932192004,0.012465281494133076
MVP,Historical,36,0.0064425500260686915,0.006177894063237781
ERC,GARCH,36,0.003651472618570095,0.01665876633108321
ERC,Historical,36,0.00452985012841655,0.009309884325358241
Naive,N/A,36,0.0035058936348642336,0.010761352279198853
HRP,GARCH,37,0.005796821333274315,0.015159348819220172
HRP,Historical,37,0.005554003483296715,0.008993657930366519
MVP,GARCH,37,0.004891440301009867,0.012709625531557052
MVP,Historical,37,0.004465122086608821,0.006829486828362297
ERC,GARCH,37,0.00623055806841181,0.015663098080872375
ERC,Historical,37,0.0060824838861876325,0.009903594080979385
Naive,N/A,37,0.006769636576230011,0.01129665331741998
HRP,GARCH,38,-0.0033189103894027292,0.011284914417689853
HRP,Historical,38,-0.003183399013588395,0.009203905687453873
MVP,GARCH,38,-0.0018203889957026324,0.008886410316710796
MVP,Historical,38,-0.001511145697115001,0.006918040978439141
ERC,GARCH,38,-0.004029182264887278,0.012183816667210415
ERC,Historical,38,-0.003948251897960287,0.010117107263012183
Naive,N/A,38,-0.004486926564107635,0.011525497383663088
